area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,property_url,purpose,city,locality,address,id,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone,price_per_sqft
2330.0,Apartment,Residential,4.0,4.0,50000.0,https://pbazaar.com//en/2330-sq-ft-flat-for-rent,Rent,Dhaka,Bashundhara RA,Bangladesh,pbazaar-10335,1,2,3,1,3,2,3,Dhaka,Bashundhara R/A,21.45922746781116
1350.0,Apartment,Residential,3.0,3.0,16000.0,https://pbazaar.com//en/nice-flat-for-rent-1078,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10336,1,2,1,1,3,2,3,Dhaka,Uttara,11.851851851851851
1200.0,Apartment,Residential,2.0,2.0,20000.0,https://pbazaar.com//en/1200-sq-ft-flat-for-rent-7,Rent,Dhaka,Bashundhara RA,Bangladesh,pbazaar-10337,2,2,2,1,3,2,3,Dhaka,Bashundhara R/A,16.666666666666668
1000.0,Apartment,Residential,2.0,2.0,20000.0,https://pbazaar.com//en/flat-for-rent-665,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10338,1,2,3,2,4,3,3,Dhaka,Uttara,20.0
650.0,Apartment,Residential,2.0,1.0,17000.0,https://pbazaar.com//en/500-sq-ft-flat-for-office,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10339,2,2,2,1,2,1,4,Dhaka,Uttara,26.153846153846157
950.0,Apartment,Residential,2.0,2.0,14000.0,https://pbazaar.com//en/small-flat-with-low-price-for-rent-4,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10340,1,1,2,1,2,2,3,Dhaka,Uttara,14.736842105263158
950.0,Apartment,Residential,2.0,2.0,17000.0,https://pbazaar.com//en/small-flat-for-rent-265,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10341,1,1,1,1,2,2,3,Dhaka,Uttara,17.894736842105264
1400.0,Apartment,Residential,3.0,3.0,25000.0,https://pbazaar.com//en/1400-sqft-apartment-is-ready-to-rent,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10342,1,2,2,1,3,3,3,Dhaka,Uttara,17.857142857142858
850.0,Apartment,Residential,1.0,3.0,13000.0,https://pbazaar.com//en/nice-flat-for-rent-802,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10343,1,1,2,1,2,3,3,Dhaka,Mirpur,15.294117647058824
600.0,Apartment,Residential,1.0,2.0,15000.0,https://pbazaar.com//en/nice-flat-for-rent-779,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10344,2,1,1,2,3,3,5,Dhaka,Mirpur,25.0
1200.0,Apartment,Residential,3.0,3.0,20000.0,https://pbazaar.com//en/3-bed-room-flat-1200-sft-2,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10345,4,2,2,1,1,3,3,Dhaka,Mirpur,16.666666666666668
450.0,Apartment,Residential,1.0,2.0,7000.0,https://pbazaar.com//en/nice-flat-for-rent-795,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10346,1,2,1,1,4,3,3,Dhaka,Mirpur,15.555555555555555
1200.0,Apartment,Residential,2.0,2.0,18000.0,https://pbazaar.com//en/top-floor-apartment-460,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10347,1,2,3,2,3,3,3,Dhaka,Uttara,15.0
1800.0,Apartment,Residential,4.0,2.0,35000.0,https://pbazaar.com//en/apartment-in-prime-location-65,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10348,1,2,1,1,3,3,4,Dhaka,Uttara,19.444444444444443
800.0,Apartment,Residential,2.0,3.0,10000.0,https://pbazaar.com//en/nice-flat-for-rent-783,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10349,1,1,2,1,1,3,4,Dhaka,Mirpur,12.5
700.0,Apartment,Residential,2.0,2.0,14000.0,https://pbazaar.com//en/700-sqft-for-rentmirpur,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10350,3,2,2,2,4,2,4,Dhaka,Mirpur,20.0
900.0,Apartment,Residential,2.0,2.0,16000.0,https://pbazaar.com//en/a-small-house-for-small-family-263,Rent,Dhaka,Bashundhara RA,Bangladesh,pbazaar-10351,1,1,3,2,4,3,3,Dhaka,Bashundhara R/A,17.77777777777778
1350.0,Apartment,Residential,3.0,3.0,15000.0,https://pbazaar.com//en/flat-for-rent-at-mirpur-1-dhaka,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10352,1,1,2,1,3,1,4,Dhaka,Mirpur,11.11111111111111
700.0,Apartment,Residential,2.0,2.0,11000.0,https://pbazaar.com//en/tolet-at-mirpur-11,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10353,4,2,1,2,3,2,3,Dhaka,Mirpur,15.714285714285714
1300.0,Apartment,Residential,3.0,3.0,25000.0,https://pbazaar.com//en/1300-sq-ft-apartment-is-now-vacant-for-rent-5,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10354,1,2,2,1,4,3,3,Dhaka,Uttara,19.23076923076923
1750.0,Apartment,Residential,3.0,3.0,40000.0,https://pbazaar.com//en/flat-for-rent-1622,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10355,1,1,2,3,2,2,3,Dhaka,Uttara,22.857142857142858
950.0,Apartment,Residential,2.0,2.0,16500.0,https://pbazaar.com//en/950-sqft-spacious-flat-for-rent-at-uttara-dhaka,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10356,1,1,3,2,4,1,3,Dhaka,Uttara,17.36842105263158
700.0,Apartment,Residential,2.0,2.0,10000.0,https://pbazaar.com//en/nice-flat-for-rent-1091,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10357,1,1,2,2,2,2,1,Dhaka,Mirpur,14.285714285714286
2400.0,Apartment,Residential,3.0,4.0,20000000.0,https://pbazaar.com//en/bashundhara-flat-for-sale,Rent,Dhaka,Bashundhara RA,Bangladesh,pbazaar-10358,4,2,1,2,4,3,4,Dhaka,Bashundhara R/A,8333.333333333334
650.0,Apartment,Residential,2.0,3.0,14000.0,https://pbazaar.com//en/nice-flat-for-rent-1211,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10359,1,1,2,1,4,3,4,Dhaka,Mirpur,21.53846153846154
700.0,Apartment,Residential,2.0,2.0,8000.0,https://pbazaar.com//en/2-bed-2-bath-2-varanda-24,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10360,2,1,2,1,1,1,1,Dhaka,Mirpur,11.428571428571429
2100.0,Apartment,Residential,4.0,4.0,40000.0,https://pbazaar.com//en/nice-flat-for-rent-739,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10361,1,1,2,5,3,2,4,Dhaka,Uttara,19.047619047619047
2300.0,Apartment,Residential,4.0,3.0,50000.0,https://pbazaar.com//en/2300-sq-ft-apartment-is-now-vacant-for-rent,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10362,1,1,2,1,3,1,3,Dhaka,Uttara,21.73913043478261
850.0,Apartment,Residential,2.0,2.0,1500.0,https://pbazaar.com//en/2-bed-apartment-78,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10363,1,2,2,1,4,3,3,Dhaka,Mirpur,1.7647058823529411
950.0,Apartment,Residential,2.0,3.0,18000.0,https://pbazaar.com//en/3-bed-apartment-for-rent-23,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10364,4,1,2,4,2,3,1,Dhaka,Mirpur,18.94736842105263
450.0,Apartment,Residential,1.0,2.0,9000.0,https://pbazaar.com//en/small-flat-for-rent-145,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10365,1,2,1,1,2,3,4,Dhaka,Mirpur,20.0
900.0,Apartment,Residential,2.0,2.0,12000.0,https://pbazaar.com//en/flat-for-rent-490,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10366,1,1,1,1,3,2,3,Dhaka,Mirpur,13.333333333333334
1500.0,Apartment,Residential,3.0,3.0,26000.0,https://pbazaar.com//en/1500-sq-ft-apartment-for-rent-3,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10367,1,1,2,1,2,1,4,Dhaka,Uttara,17.333333333333332
1750.0,Apartment,Residential,3.0,3.0,35000.0,https://pbazaar.com//en/1600-sft-at-uttara-for-rent,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10368,1,1,1,1,2,1,13,Dhaka,Uttara,20.0
2350.0,Apartment,Residential,4.0,3.0,70000.0,https://pbazaar.com//en/2350-sft-apartment-for-rent-at-gulshan-2,Rent,Dhaka,Gulshan 2,Bangladesh,pbazaar-10369,2,1,3,1,3,2,3,Dhaka,Gulshan,29.78723404255319
2330.0,Apartment,Residential,3.0,4.0,32000.0,https://pbazaar.com//en/2230-sft-at-uttara-for-rent,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10370,5,2,2,2,4,3,4,Dhaka,Uttara,13.733905579399142
1872.0,Apartment,Residential,3.0,3.0,35000.0,https://pbazaar.com//en/1872-sft-at-uttara-for-rent,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10371,3,1,2,2,3,2,3,Dhaka,Uttara,18.6965811965812
1750.0,Apartment,Residential,4.0,3.0,30000.0,https://pbazaar.com//en/1750sft-apartment-for-rent,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10372,2,2,2,1,4,1,4,Dhaka,Uttara,17.142857142857142
1450.0,Apartment,Residential,3.0,3.0,22000.0,https://pbazaar.com//en/5th-floor-apartment-140,Rent,Dhaka,Bashundhara RA,Bangladesh,pbazaar-10373,1,3,1,1,3,2,4,Dhaka,Bashundhara R/A,15.172413793103448
1450.0,Apartment,Residential,2.0,3.0,22000.0,https://pbazaar.com//en/shop-for-rent-76,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10374,2,1,1,1,1,3,3,Dhaka,Mirpur,15.172413793103448
800.0,Apartment,Residential,2.0,2.0,13000.0,https://pbazaar.com//en/%E0%A6%95%E0%A6%B2%E0%A6%AC%E0%A6%97%E0%A6%A8-%E0%A6%95%E0%A6%AE%E0%A6%B0%E0%A6%B8%E0%A7%9F%E0%A6%B2-%E0%A6%B8%E0%A6%AA%E0%A6%B8-%E0%A6%AD%E0%A7%9C-%E0%A6%B9%E0%A6%AC,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10375,1,2,1,1,4,3,12,Dhaka,Mirpur,16.25
1638.0,Apartment,Residential,3.0,3.0,28000.0,https://pbazaar.com//en/nice-flat-for-rent-751,Rent,Dhaka,Bashundhara RA,Bangladesh,pbazaar-10376,3,1,3,1,4,1,4,Dhaka,Bashundhara R/A,17.094017094017094
2300.0,Apartment,Residential,4.0,3.0,120000.0,https://pbazaar.com//en/2300-sft-apartment-for-rent-in-gulshan,Rent,Dhaka,Gulshan 2,Bangladesh,pbazaar-10377,2,1,2,1,3,2,14,Dhaka,Gulshan,52.17391304347826
1700.0,Apartment,Residential,3.0,3.0,35000.0,https://pbazaar.com//en/apartment-for-rent-2051,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10378,1,1,2,1,1,3,3,Dhaka,Uttara,20.58823529411765
1800.0,Apartment,Residential,3.0,3.0,42000.0,https://pbazaar.com//en/1800-sft-apartment-for-rent-at-gulshan-2-2,Rent,Dhaka,Gulshan 2,Bangladesh,pbazaar-10379,1,1,1,1,1,2,3,Dhaka,Gulshan,23.33333333333333
1700.0,Apartment,Residential,3.0,3.0,35000.0,https://pbazaar.com//en/apartment-for-rent-2052,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10380,1,2,1,1,2,3,3,Dhaka,Uttara,20.58823529411765
1226.0,Apartment,Residential,3.0,3.0,25000.0,https://pbazaar.com//en/apartment-rent-in-uttara-sector-10,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10381,1,2,1,1,4,2,3,Dhaka,Uttara,20.391517128874387
1300.0,Apartment,Residential,4.0,3.0,20000.0,https://pbazaar.com//en/1260-sft-flat-for-rent,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10382,1,2,2,1,2,3,3,Dhaka,Mirpur,15.384615384615383
3180.0,Apartment,Residential,5.0,5.0,70000.0,https://pbazaar.com//en/3180-sft-apartment-for-rent-at-niketon-2,Rent,Dhaka,Niketan,Bangladesh,pbazaar-10383,1,2,2,2,3,1,4,Dhaka,Mohakhali,22.0125786163522
850.0,Apartment,Residential,3.0,2.0,7500.0,https://pbazaar.com//en/1-air-conditioned-sublet-room-available-from-independent-house-in-basundhara-ra,Rent,Dhaka,Bashundhara RA,Bangladesh,pbazaar-10384,1,2,1,3,4,1,3,Dhaka,Bashundhara R/A,8.823529411764707
2200.0,Apartment,Residential,3.0,3.0,60000.0,https://pbazaar.com//en/2200-sft-apartment-for-rent-at-gulshan-1,Rent,Dhaka,Gulshan 1,Bangladesh,pbazaar-10385,1,1,1,1,3,1,5,Dhaka,Gulshan,27.272727272727277
2300.0,Apartment,Residential,4.0,4.0,70000.0,https://pbazaar.com//en/2300-sft-apartment-for-rent-gulshan-1-3,Rent,Dhaka,Gulshan 1,Bangladesh,pbazaar-10386,1,2,2,2,3,3,3,Dhaka,Gulshan,30.43478260869565
2000.0,Apartment,Residential,3.0,3.0,75000.0,https://pbazaar.com//en/2000-sft-apartment-for-rent-gulshan-1-3,Rent,Dhaka,Gulshan 1,Bangladesh,pbazaar-10387,1,3,3,1,3,3,2,Dhaka,Gulshan,37.5
3180.0,Apartment,Residential,5.0,5.0,70000.0,https://pbazaar.com//en/3180-sft-apartment-for-rent-at-niketon-3,Rent,Dhaka,Niketan,Bangladesh,pbazaar-10388,1,3,1,1,1,2,3,Dhaka,Mohakhali,22.0125786163522
1200.0,Apartment,Residential,3.0,3.0,23000.0,https://pbazaar.com//en/1200-sft-apartment-for-rent-at-mohakhali,Rent,Dhaka,Mohakhali,Bangladesh,pbazaar-10389,1,3,2,3,1,4,4,Dhaka,Mohakhali,19.166666666666668
600.0,Apartment,Residential,2.0,2.0,17000.0,https://pbazaar.com//en/600-sft-flat-for-rent-mohakhali,Rent,Dhaka,Mohakhali,Bangladesh,pbazaar-10390,1,2,1,1,1,3,3,Dhaka,Mohakhali,28.33333333333333
1427.0,Apartment,Residential,3.0,3.0,60000.0,https://pbazaar.com//en/1427-sft-apartment-for-rent-gulshan-1,Rent,Dhaka,Gulshan 1,Bangladesh,pbazaar-10391,1,2,2,1,1,1,4,Dhaka,Gulshan,42.04625087596356
1450.0,Apartment,Residential,3.0,3.0,35000.0,https://pbazaar.com//en/1450-sft-apartment-or-office-for-rent-at-niketan,Rent,Dhaka,Niketan,Bangladesh,pbazaar-10392,4,1,1,1,3,2,3,Dhaka,Mohakhali,24.13793103448276
1400.0,Apartment,Residential,2.0,2.0,35000.0,https://pbazaar.com//en/1400-sft-apartment-for-rent-niketan-2,Rent,Dhaka,Niketan,Bangladesh,pbazaar-10393,1,1,1,1,2,3,3,Dhaka,Mohakhali,25.0
1524.0,Apartment,Residential,3.0,3.0,32000.0,https://pbazaar.com//en/1524-sft-apartment-for-rent-at-tejgaon,Rent,Dhaka,Tejgaon,Bangladesh,pbazaar-10394,1,2,2,1,3,3,3,Dhaka,Tejgaon,20.99737532808399
1500.0,Apartment,Residential,3.0,3.0,30000.0,https://pbazaar.com//en/1500-sft-apartment-for-rent-at-niketan-5,Rent,Dhaka,Niketan,Bangladesh,pbazaar-10395,1,2,1,1,2,3,3,Dhaka,Mohakhali,20.0
600.0,Apartment,Residential,2.0,2.0,9000.0,https://pbazaar.com//en/flat-rent-at-mirpur-1-3,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10396,1,2,3,2,4,3,13,Dhaka,Mirpur,15.0
1500.0,Apartment,Residential,3.0,3.0,33000.0,https://pbazaar.com//en/1500-sft-apartment-for-rent-niketan-12,Rent,Dhaka,Niketan,Bangladesh,pbazaar-10397,1,1,2,1,3,3,4,Dhaka,Mohakhali,22.0
1450.0,Apartment,Residential,3.0,3.0,35000.0,https://pbazaar.com//en/1450-sft-apartment-for-rent-niketan-6,Rent,Dhaka,Niketan,Bangladesh,pbazaar-10398,1,2,2,1,3,3,3,Dhaka,Mohakhali,24.13793103448276
600.0,Apartment,Residential,2.0,2.0,9000.0,https://pbazaar.com//en/flat-for-rent-at-mirpur-1-9,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10399,1,1,2,1,2,3,4,Dhaka,Mirpur,15.0
1600.0,Apartment,Residential,3.0,3.0,35000.0,https://pbazaar.com//en/1600-sft-apartment-for-rent-niketan,Rent,Dhaka,Niketan,Bangladesh,pbazaar-10400,1,1,2,2,4,3,4,Dhaka,Mohakhali,21.875
1775.0,Apartment,Residential,3.0,3.0,40000.0,https://pbazaar.com//en/1775-1650-sft-apartment-for-rent-niketan,Rent,Dhaka,Niketan,Bangladesh,pbazaar-10401,1,1,1,2,2,3,4,Dhaka,Mohakhali,22.535211267605632
3180.0,Apartment,Residential,5.0,5.0,70000.0,https://pbazaar.com//en/3180-sft-apartment-for-rent-at-niketon,Rent,Dhaka,Niketan,Bangladesh,pbazaar-10402,1,1,1,1,5,1,5,Dhaka,Mohakhali,22.0125786163522
900.0,Apartment,Residential,2.0,2.0,20000.0,https://pbazaar.com//en/900-sft-flat-for-rent-uttara,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10403,5,1,3,1,2,3,8,Dhaka,Uttara,22.22222222222222
2200.0,Apartment,Residential,3.0,3.0,32000.0,https://pbazaar.com//en/2200-sft-apartment-for-rent-at-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10404,1,3,1,1,5,3,1,Dhaka,Tejgaon,14.545454545454543
1100.0,Apartment,Residential,2.0,3.0,23000.0,https://pbazaar.com//en/1100-sft-apartment-for-rent-at-tejgaon-2,Rent,Dhaka,Tejgaon,Bangladesh,pbazaar-10405,1,1,1,1,4,1,14,Dhaka,Tejgaon,20.90909090909091
500.0,Apartment,Residential,1.0,2.0,10000.0,https://pbazaar.com//en/500-sft-flat-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10406,5,2,1,1,4,3,4,Dhaka,Tejgaon,20.0
1150.0,Apartment,Residential,3.0,3.0,22000.0,https://pbazaar.com//en/1150-sft-flat-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10407,1,2,2,1,1,2,3,Dhaka,Tejgaon,19.130434782608692
1000.0,Apartment,Residential,3.0,3.0,20000.0,https://pbazaar.com//en/1000-sft-flat-for-rent-uttara,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10408,1,2,2,1,4,3,4,Dhaka,Uttara,20.0
1565.0,Apartment,Residential,3.0,3.0,25000.0,https://pbazaar.com//en/1565-sft-apartment-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10409,1,1,2,1,4,3,3,Dhaka,Tejgaon,15.97444089456869
600.0,Apartment,Residential,1.0,1.0,8000.0,https://pbazaar.com//en/600-sft-flat-for-rent-shyamoli,Rent,Dhaka,Shyamoli,Bangladesh,pbazaar-10410,1,4,2,1,1,3,2,Dhaka,Shyamoli,13.333333333333334
950.0,Apartment,Residential,2.0,2.0,22000.0,https://pbazaar.com//en/950-sft-flat-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10411,1,1,2,1,3,3,3,Dhaka,Tejgaon,23.157894736842103
800.0,Apartment,Residential,2.0,2.0,17000.0,https://pbazaar.com//en/800-sft-flat-for-rent-kalabagan-2,Rent,Dhaka,Kalabagan,Bangladesh,pbazaar-10412,2,2,1,1,3,2,3,Dhaka,Hatirpool,21.25
600.0,Apartment,Residential,1.0,2.0,14000.0,https://pbazaar.com//en/600-sft-flat-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10413,1,1,1,1,4,3,5,Dhaka,Tejgaon,23.33333333333333
800.0,Apartment,Residential,2.0,2.0,16000.0,https://pbazaar.com//en/800-sft-flat-for-rent-nikunja-2,Rent,Dhaka,Nikunja,Bangladesh,pbazaar-10414,1,1,1,4,3,2,3,Dhaka,Khilkhet,20.0
1250.0,Apartment,Residential,2.0,3.0,25000.0,https://pbazaar.com//en/1250-sft-apartment-for-rent-at-uttara-2,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10415,1,2,2,1,1,2,1,Dhaka,Uttara,20.0
1200.0,Apartment,Residential,3.0,3.0,22000.0,https://pbazaar.com//en/1200-sft-apartment-for-rent-at-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10416,1,2,1,2,6,2,3,Dhaka,Tejgaon,18.33333333333333
1200.0,Apartment,Residential,2.0,3.0,25000.0,https://pbazaar.com//en/1200-sft-apartment-for-rent-kalabagan,Rent,Dhaka,Kalabagan,Bangladesh,pbazaar-10417,5,1,1,1,3,3,3,Dhaka,Hatirpool,20.83333333333333
650.0,Apartment,Residential,2.0,2.0,14000.0,https://pbazaar.com//en/650-sft-flat-for-rent-mohakhali,Rent,Dhaka,Mohakhali,Bangladesh,pbazaar-10418,1,1,2,1,2,3,4,Dhaka,Mohakhali,21.53846153846154
650.0,Apartment,Residential,2.0,2.0,17000.0,https://pbazaar.com//en/650-sft-flat-for-rent-mirpur-2,Rent,Dhaka,Mirpur,Bangladesh,pbazaar-10419,1,1,1,1,5,3,15,Dhaka,Mirpur,26.153846153846157
1350.0,Apartment,Residential,4.0,3.0,33000.0,https://pbazaar.com//en/1350-sqft-apartment-for-rent-in-niketan,Rent,Dhaka,Niketan,Bangladesh,pbazaar-10420,1,1,2,2,2,3,3,Dhaka,Mohakhali,24.444444444444443
1550.0,Apartment,Residential,2.0,3.0,24000.0,https://pbazaar.com//en/1550-sft-apartment-for-rent-at-uttara-3,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10421,1,2,3,1,1,2,3,Dhaka,Uttara,15.483870967741936
1200.0,Apartment,Residential,3.0,3.0,30000.0,https://pbazaar.com//en/1200-sft-apartment-for-rent-farmgate-2,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10422,1,2,1,1,1,1,3,Dhaka,Tejgaon,25.0
1100.0,Apartment,Residential,3.0,3.0,25000.0,https://pbazaar.com//en/900-sq-ft-flat-for-rent-27,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10423,1,2,2,1,2,3,4,Dhaka,Uttara,22.727272727272727
1000.0,Apartment,Residential,2.0,2.0,22000.0,https://pbazaar.com//en/1000-sft-flat-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10424,2,2,2,1,4,2,5,Dhaka,Tejgaon,22.0
1500.0,Apartment,Residential,4.0,3.0,40000.0,https://pbazaar.com//en/1500-sft-apartment-for-rent-at-uttara-8,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10425,4,1,2,2,3,2,3,Dhaka,Uttara,26.666666666666668
2200.0,Apartment,Residential,3.0,3.0,35000.0,https://pbazaar.com//en/2200-sft-apartment-for-rent-at-uttara-2,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10426,1,1,2,1,1,2,4,Dhaka,Uttara,15.909090909090908
1200.0,Apartment,Residential,2.0,2.0,23000.0,https://pbazaar.com//en/1200-sft-apartment-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10427,1,2,3,1,2,3,3,Dhaka,Tejgaon,19.166666666666668
1000.0,Apartment,Residential,2.0,3.0,25000.0,https://pbazaar.com//en/1000-sft-flat-for-rent-tejgaon-2,Rent,Dhaka,Tejgaon,Bangladesh,pbazaar-10428,2,1,2,3,4,2,3,Dhaka,Tejgaon,25.0
1850.0,Apartment,Residential,3.0,3.0,35000.0,https://pbazaar.com//en/1850-sft-apartment-for-rent-at-uttara-3,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10429,2,2,2,1,3,3,3,Dhaka,Uttara,18.91891891891892
1100.0,Apartment,Residential,2.0,2.0,20000.0,https://pbazaar.com//en/1100-sft-apartment-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10430,1,1,1,1,1,3,12,Dhaka,Tejgaon,18.181818181818183
700.0,Apartment,Residential,2.0,2.0,26000.0,https://pbazaar.com//en/700-sft-flat-for-rent-at-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10431,5,2,1,1,4,3,4,Dhaka,Tejgaon,37.142857142857146
650.0,Apartment,Residential,2.0,2.0,13000.0,https://pbazaar.com//en/650-sft-flat-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10432,1,1,3,1,1,1,3,Dhaka,Tejgaon,20.0
500.0,Apartment,Residential,1.0,2.0,12000.0,https://pbazaar.com//en/500-sft-flat-for-rent-at-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10433,1,2,3,1,3,3,3,Dhaka,Tejgaon,24.0
600.0,Apartment,Residential,1.0,2.0,15000.0,https://pbazaar.com//en/600-sft-flat-for-rent-at-farmaget,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10434,1,1,3,1,3,3,4,Dhaka,Tejgaon,25.0
600.0,Apartment,Residential,1.0,2.0,12000.0,https://pbazaar.com//en/600-sft-flat-for-rent-at-farmget,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10435,1,3,2,1,4,3,1,Dhaka,Tejgaon,20.0
1350.0,Apartment,Residential,3.0,3.0,29000.0,https://pbazaar.com//en/1350-sft-flat-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10436,3,1,1,2,4,3,3,Dhaka,Tejgaon,21.48148148148148
900.0,Apartment,Residential,2.0,2.0,22000.0,https://pbazaar.com//en/900-sft-flat-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10437,1,1,1,1,3,3,3,Dhaka,Tejgaon,24.444444444444443
1000.0,Apartment,Residential,2.0,2.0,25000.0,https://pbazaar.com//en/1000-sft-flat-for-rent-farmgate-2,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10438,3,1,3,2,3,3,4,Dhaka,Tejgaon,25.0
1000.0,Apartment,Residential,2.0,3.0,25000.0,https://pbazaar.com//en/1000-sft-apartment-for-rent-at-uttara,Rent,Dhaka,Uttara East,Bangladesh,pbazaar-10439,1,2,2,1,1,1,4,Dhaka,Uttara,25.0
950.0,Apartment,Residential,2.0,2.0,21000.0,https://pbazaar.com//en/950-sft-flat-for-rent-uttara,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10440,1,1,1,1,2,3,3,Dhaka,Uttara,22.105263157894736
500.0,Apartment,Residential,1.0,1.0,10000.0,https://pbazaar.com//en/500-sft-flat-for-rent-uttara,Rent,Dhaka,Uttara West,Bangladesh,pbazaar-10441,1,1,2,1,2,2,4,Dhaka,Uttara,20.0
1050.0,Apartment,Residential,2.0,3.0,18000.0,https://pbazaar.com//en/1050-sft-apartment-for-rent-farmgate,Rent,Dhaka,Farmgate,Bangladesh,pbazaar-10442,1,1,1,1,2,2,3,Dhaka,Tejgaon,17.142857142857142
800.0,Apartment,Residential,2.0,3.0,14000.0,https://pbazaar.com//en/800-sft-apartment-for-rent-at-tejgaon,Rent,Dhaka,Tejgaon,Bangladesh,pbazaar-10443,4,2,2,1,3,1,3,Dhaka,Tejgaon,17.5
700.0,Apartment,Residential,1.0,2.0,16000.0,https://pbazaar.com//en/700-sft-apartment-for-rent-at-tejgaon-4,Rent,Dhaka,Tejgaon,Bangladesh,pbazaar-10444,1,1,2,1,3,2,4,Dhaka,Tejgaon,22.857142857142858
1000.0,Apartment,Residential,2.0,2.0,25000.0,https://pbazaar.com//en/1000-sft-flat-for-rent-tejgaon,Rent,Dhaka,Tejgaon,Bangladesh,pbazaar-10445,1,3,1,2,2,3,3,Dhaka,Tejgaon,25.0
